Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|51,17||2012|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|51,64||2013|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|52,14||2014|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|52,69||2015|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|53,21||2016|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|53,73||2017|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|54,15||2018|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|54,51||2019|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población menor y mayor de edad|Porcentaje de mujeres mayores de edad|54,74||2020|12|DNP con información del DANE|Porcentaje
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|19.650,00||2010|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|20.154,00||2011|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|20.677,00||2012|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|21.195,00||2013|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|21.731,00||2014|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|22.275,00||2015|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|22.837,00||2016|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|23.404,00||2017|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|23.985,00||2018|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|24.572,00||2019|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Población total|25.158,00||2020|12|DANE|Personas
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|22,88||2010|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|23,46||2011|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|24,07||2012|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|24,67||2013|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|25,30||2014|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|25,93||2015|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|26,59||2016|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|27,25||2017|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|27,92||2018|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|28,61||2019|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Censo 2005 y proyecciones DANE|Población total|Densidad poblacional|29,29||2020|12|DNP con información del IGAC y el DANE|Hab/Km2
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Restitución de tierras|Número de predios con orden de restitución y/o compensación identificados en sentencia de restitución de tierras y territorios|2,00||2023|4|Unidad de Restitución de Tierras|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Restitución de tierras|Número de personas Personas Beneficiadas en sentencia de restitución de tierras y territorios|3,00||2023|4|Unidad de Restitución de Tierras |Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2002|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2003|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2004|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2005|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2006|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2007|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2008|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2009|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2010|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2011|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2012|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2013|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2014|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2015|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2016|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2017|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2018|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2019|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2020|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Hectáreas de cultivo de coca|0,00||2021|12|Ministerio de Justicia y el Derecho|Hectáreas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|1,00||2002|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|1,00||2003|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|5,00||2004|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|3,00||2005|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2006|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|1,00||2007|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|1,00||2008|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2009|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|1,00||2010|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2011|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|1,00||2012|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2013|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2014|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2015|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2016|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2017|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2018|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2019|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2020|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Eventos de Minas Antipersonal|0,00||2021|12|Dirección para la Acción Integral contra Minas Antipersonal (DAICMA)|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2017|12|DNP|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,07||2018|12|DNP|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2019|12|DNP|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2020|12|DNP|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Iniciativas y acciones de memoria histórica|0,00||2022|12|Centro Nacional de Memoria Histórica|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Iniciativas PDET con ruta de implementación activada|78,00|SI|2023|4|Agencia de Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Iniciativas PDET sin ruta de implementación |63,00|NO|2023|4|Agencia de Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Personas en proceso de reincorporación|0,00||2018|12|Agencia para la Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Personas en proceso de reincorporación|6,00||2019|12|Agencia para la Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Personas en proceso de reincorporación|4,00||2020|12|Agencia para la Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Personas en proceso de reincorporación|5,00||2021|12|Agencia para la Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Personas en proceso de reincorporación|6,00||2022|12|Agencia para la Renovación del Territorio - ART|Número
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Categoría del Índice de Incidencia del Conflicto Armado - IICA||Medio Bajo|2017|12|DNP|-
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Categoría del Índice de Incidencia del Conflicto Armado - IICA||Medio|2018|12|DNP|-
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Categoría del Índice de Incidencia del Conflicto Armado - IICA||Medio Bajo|2019|12|DNP|-
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Categoría del Índice de Incidencia del Conflicto Armado - IICA||Medio Bajo|2020|12|DNP|-
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Construcción de Paz|Categoría del Índice de Incidencia del Conflicto Armado - IICA||Medio Bajo|2021|12|DNP|-
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Víctimas ubicadas|8.473,00||2022|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Personas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Víctimas ubicadas|8.449,00||2023|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Personas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Víctimas de Desplazamiento Forzado ubicadas |8.277,00||2022|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Personas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Víctimas de Desplazamiento Forzado ubicadas |8.255,00||2023|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Personas
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Víctimas por ocurrencia|8.473,00||2022|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Hechos
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Víctimas por ocurrencia|15.233,00||2023|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Hechos
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que Superan la Situación de Vulnerabilidad (SSV)|0,35||2022|6|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que Superan la Situación de Vulnerabilidad (SSV)|0,06||2023|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Educación en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,85||2022|6|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Educación en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,64||2023|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Generación de Ingresos en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,54||2022|6|Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Generación de Ingresos en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,13||2023|12|Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Salud en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,96||2022|6|Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Salud en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,94||2023|12|Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Vivienda en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,46||2022|6|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Paz y víctimas|Víctimas|Proporción de Víctimas de Desplazamiento Forzado que cumplen el derecho a la Vivienda en condición de Superación de la Situación de Vulnerabilidad (SSV)|0,13||2023|12|Unidad Para la Atención y Reparación Integral a las Vïctimas - Subdirección Red Nacional de Información|Porcentaje
20|Cesar|20570|Pueblo Bello|Cultura|Infraestructura y servicios culturales|Infraestructuras de uso cultural|10,00||2022|12|Ministerio de Cultura|NÃºmero
20|Cesar|20570|Pueblo Bello|Cultura|Infraestructura y servicios culturales|Bibliotecas Itinerantes implementadas|1,00||2022|12|Ministerio de Cultura|NÃºmero
20|Cesar|20570|Pueblo Bello|Cultura|Infraestructura y servicios culturales|Dotaciones entregadas para procesos artÃ­sticos y culturales|1,00||2022|12|Ministerio de Cultura|NÃºmero
20|Cesar|20570|Pueblo Bello|Cultura|Creación y funcionamiento de espacios de participación legalmente constituidos|Existencia del consejo de cultura mediante acto administrativo||Si|2022|12|Ministerio de Cultura|Nivel
20|Cesar|20570|Pueblo Bello|Cultura|Creación y funcionamiento de espacios de participación legalmente constituidos|Operatividad del consejo de cultura||Opera con dificultad|2022|12|Ministerio de Cultura|Nivel
20|Cesar|20570|Pueblo Bello|Cultura|Creación y funcionamiento de espacios de participación legalmente constituidos|NÃºmero de integrantes del consejo segÃºn acto administrativo|14,00||2022|12|Ministerio de Cultura|NÃºmero
20|Cesar|20570|Pueblo Bello|Cultura|Estímulos, incentivos y proyectos culturales apoyados a través de convocatorias públicas|NÂ° de EstÃ­mulos, incentivos y proyectos culturales apoyados a travÃ©s de convocatorias pÃºblicas|15,00||2022|12|Ministerio de Cultura|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Colegios Amigos del Turismo|0,00||2022|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Establecimientos de alojamiento turístico con registro en el RNT|3,00||2018|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Establecimientos de alojamiento turístico con registro en el RNT|7,00||2019|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Establecimientos de alojamiento turístico con registro en el RNT|5,00||2020|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Establecimientos de alojamiento turístico con registro en el RNT|8,00||2021|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Guías de turismo activos en el RNT|0,00||2018|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Guías de turismo activos en el RNT|0,00||2019|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Guías de turismo activos en el RNT|0,00||2020|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Guías de turismo activos en el RNT|0,00||2021|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Turismo interno|0,00||2019|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Turismo interno|0,00||2020|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Turismo interno|0,00||2021|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Turismo interno|0,00||2022|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitante interno|0,00||2019|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitante interno|0,00||2020|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitante interno|0,00||2021|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitante interno|0,00||2022|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes extranjeros no residentes|||2018|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes extranjeros no residentes|||2019|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes extranjeros no residentes|||2020|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes extranjeros no residentes|||2021|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes extranjeros no residentes|||2022|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes extranjeros no residentes|||2023|4|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes a Parques Nacionales Naturales|0,00||2018|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes a Parques Nacionales Naturales|0,00||2019|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes a Parques Nacionales Naturales|0,00||2020|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes a Parques Nacionales Naturales|0,00||2021|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes a Parques Nacionales Naturales|0,00||2022|12|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Turismo|Descriptivas de turismo|Visitantes a Parques Nacionales Naturales|0,00||2023|4|MinCIT|NÃºmero
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Índice de Desempeño Institucional|64,33||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 1. Talento Humano|60,52||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 2. Direccionamiento Estratégico y Planeación|81,71||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 3. Gestión para Resultados con Valores|62,88||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 4. Evaluación de Resultados|64,94||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 5. Información y Comunicación|52,01||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 6. Gestión del Conocimiento|27,00||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Dimensión 7. Control Interno|74,87||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 1. Gestión Estratégica del Talento Humano|77,47||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 2. Integridad|52,33||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 3. Planeación Institucional|81,53||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 4. Gestión Presupuestal y Eficiencia del Gasto Público|||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 5. Compras y Contratación Pública|81,08||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 6. Fortalecimiento Organizacional y Simplificación de Procesos|92,13||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 7. Gobierno Digital|49,13||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 8. Seguridad Digital|69,54||2022|12|Función Pública|Puntos
20|Cesar|20570|Pueblo Bello|Administración pública|Medición de Desempeño Institucional|Política 9. Defensa Jurídica|69,05||2022|12|Función Pública|Puntos
